#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Presupuesto V. 001 - 2025
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1902,SECRETARÍA GENERAL,19020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",734,De organismos autónomos estatales,73400,De organismos autónomos estatales,I/73400,0000000002,Oficinas de Empleo AGE,3894060
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1902,SECRETARÍA GENERAL,19020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",734,De organismos autónomos estatales,73400,De organismos autónomos estatales,I/73400,0000000030,Integración laboral personas con discap.,1530060
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1902,SECRETARÍA GENERAL,19020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82000,A personal funcionario y no laboral,I/82000,,,55000
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1902,SECRETARÍA GENERAL,19020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82001,A personal laboral,I/82001,,,10000
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1902,SECRETARÍA GENERAL,19020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82100,A personal funcionario y no laboral,I/82100,,,95000
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1902,SECRETARÍA GENERAL,19020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82101,A personal laboral,I/82101,,,15000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",30,VENTA DE BIENES,301,Venta de productos agropecuarios,30100,Venta de productos agropecuarios,I/30100,,,20000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,311,Derechos de matrícula en cursos y seminarios,31100,Derechos de matrícula en cursos y seminarios,I/31100,,,2000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,314,Derechos de plantación de viñedo,31400,Derechos de plantación de viñedo,I/31400,,,5000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,318,Otros precios públicos,31800,Otros precios públicos,I/31800,,,1500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,322,Tasas por dirección e inspección de obras,32200,Tasas por dirección e inspección de obras,I/32200,,,10000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,323,Tasas en materia de agricultura y medio ambiente,32300,Tasas en materia de agricultura,I/32300,,,500000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,329,Otras tasas,32900,Otras tasas,I/32900,,,150000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,380,De ejercicios cerrados,38000,De ejercicios cerrados,I/38000,,,400000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,381,De presupuesto corriente,38100,De presupuesto corriente,I/38100,,,20000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,I/39000,,,60000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,I/39001,,,15000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,I/39002,,,2800000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,I/39900,,,40000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000121,Lucha contra plagas AGE,150000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000140,Control lechero. AGE,230000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000160,Medidas agroambientales. FEADER,7500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000168,AsistenciaTécnica Medida 20 PDR. FEADER,154070
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000175,Seguimiento y evaluación PEPAC 2023-2027,0
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000179,Red Natura 2000 PEPAC 23-27.FEADER,492000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000191,Plan Nacional Apícola AGE,263250
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000200,Indem.Compes. montaña Red Natura. FEADER,538500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000211,Razas autóctonas en extinción. AGE,50000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000257,A.Técnica D. Rural. PDR 2014-2020 FEADER,14400
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000272,Recuperación agricola-ganadera. FEADER,0
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000330,Estadísticas agrarias. AGE,40000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000369,Bienestar animal. FEADER. PDR 2014-2020,478380
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000370,Lucha enfermedades animales. UE,1650000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000371,Enfermedades animales. AGE,1650000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000385,Admón. electrónc-Des.Rural-FEADER-EURI,70910
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000406,Red Natura. Compensación Agricola-FEADER,71250
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000411,Proyectos piloto de innovación. FEADER,193580
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000420,Reforestación tierras agrarias. FEADER,18750
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000438,Asistencias técnicas. PAC FEADER,69090
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000678,Agricult. ecológica PDR PAC FEADER 14-20,126000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000679,Agroambiente y Clima. PDR FEADER 14-20,91570
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001453,Calidad alimentaria. FEADER,7500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001454,Agroproducción-comercialización. FEADER,26250
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001455,Formación-Información profesional FEADER,126820
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001512,Asesoramiento E. agrarias. FEADER,0
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001519,Asesoramiento E. Agrarias. FEADER,2100
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001534,"Cooperación agroalimentaria. PDR, FEADER",17180
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001539,Formación agraria directa. FEADER,60880
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001560,Coop. canales cortos comerc PEPAC,20010
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001561,Conocimientos e información PEPAC 23-27,6480
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001562,Grupos operativos y proyec pilotos PEPAC,240000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001565,Asesoramiento PEPAC 2023-2027,101450
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001950,Productores Agroalimentarios FEADER,70000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001951,Coop. agrupación productores PEPAC,24300
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000011305,"MEDIO AMBIE, CLIMA Y OTROS. FEADER 23-27",2259300
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43290,Mecanismo Recuperación y Resiliencia. Next Generat,I/43290,,,1923000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",436,De otros entes públicos estatales,43600,De otros entes públicos estatales,I/43600,0000000126,Eficiencia energética en agropecuarias,62290
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000160,Medidas agroambientales. FEADER,75000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000168,AsistenciaTécnica Medida 20 PDR. FEADER,1075200
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000175,Seguimiento y evaluación PEPAC 2023-2027,194400
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000179,Red Natura 2000 PEPAC 23-27.FEADER,6560000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000200,Indem.Compes. montaña Red Natura. FEADER,5385000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000257,A.Técnica D. Rural. PDR 2014-2020 FEADER,144000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000272,Recuperación agricola-ganadera. FEADER,0
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000369,Bienestar animal. FEADER. PDR 2014-2020,4783820
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000385,Admón. electrónc-Des.Rural-FEADER-EURI,709090
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000406,Red Natura. Compensación Agricola-FEADER,712500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000411,Proyectos piloto de innovación. FEADER,1935820
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000420,Reforestación tierras agrarias. FEADER,187500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000438,Asistencias técnicas. PAC FEADER,690910
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000678,Agricult. ecológica PDR PAC FEADER 14-20,1260000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000679,Agroambiente y Clima. PDR FEADER 14-20,915760
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001453,Calidad alimentaria. FEADER,75000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001454,Agroproducción-comercialización. FEADER,262500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001455,Formación-Información profesional FEADER,1268180
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001512,Asesoramiento E. agrarias. FEADER,0
