#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2025
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/716A/48000,0000001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,73000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/716A/48000,FPA0001534,"Cooperación agroalimentaria. PDR, FEADER",JCCM/0000024609,CANALES CORTOS DE COMERCIALIZACION 2022,320
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/716A/48000,FPA0001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,17010
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48052,Fundación Dieta Mediterránea,G/716A/48052,,,JCCM/0000020744,FUNDACION DIETA MEDITERRANEA,50000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4833D,Denominaciones de calidad,G/716A/4833D,0000001453,Calidad alimentaria. FEADER,JCCM/0000025166,CALIDAD DIFERENCIADA INFORMACIÓN 2023,82500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4833D,Denominaciones de calidad,G/716A/4833D,0000001457,Coop. calidad dif part y prom PEPAC,JCCM/0000026228,CALIDAD DIF INFORMACION 2024 PEPAC,1216500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4833D,Denominaciones de calidad,G/716A/4833D,FPA0001453,Calidad alimentaria. FEADER,JCCM/0000025166,CALIDAD DIFERENCIADA INFORMACIÓN 2023,17500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4833D,Denominaciones de calidad,G/716A/4833D,FPA0001457,Coop. calidad dif part y prom PEPAC,JCCM/0000026228,CALIDAD DIF INFORMACION 2024 PEPAC,283500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,6,INVERSIONES REALES,64,INVERSIÓN NUEVA DE CARÁCTER INMATERIAL,640,Inversión nueva de inmovilizado inmaterial,64006,Otro inmovilizado inmaterial,G/716A/64006,,,JCCM/2100000002,PROMOCION PRODUCTOS REGIONALES,235000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76000,A corporaciones locales,G/716A/76000,0000001534,"Cooperación agroalimentaria. PDR, FEADER",JCCM/0000024609,CANALES CORTOS DE COMERCIALIZACION 2022,40780
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76000,A corporaciones locales,G/716A/76000,0000001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,7300
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76000,A corporaciones locales,G/716A/76000,FPA0001534,"Cooperación agroalimentaria. PDR, FEADER",JCCM/0000024609,CANALES CORTOS DE COMERCIALIZACION 2022,3100
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76000,A corporaciones locales,G/716A/76000,FPA0001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,1710
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,770,A empresas privadas,77000,A empresas privadas,G/716A/77000,0000001534,"Cooperación agroalimentaria. PDR, FEADER",JCCM/0000024609,CANALES CORTOS DE COMERCIALIZACION 2022,20000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,770,A empresas privadas,77000,A empresas privadas,G/716A/77000,0000001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,24330
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,770,A empresas privadas,77000,A empresas privadas,G/716A/77000,FPA0001534,"Cooperación agroalimentaria. PDR, FEADER",JCCM/0000024609,CANALES CORTOS DE COMERCIALIZACION 2022,1510
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,770,A empresas privadas,77000,A empresas privadas,G/716A/77000,FPA0001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,11340
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,0000000296,Inversión vitivinicola VINATÏ. FEAGA,JCCM/0000025265,INVERSIONES SECTOR VITIVINICOLA 2023,16000000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,0000000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000020403,FOCAL 2015,643500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,0000000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000020946,FOCAL 2017,815100
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,0000000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000022196,FOCAL 2018,2475000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,0000000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000024343,FOCAL 2021,30053580
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,0000000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000024892,FOCAL 2022,24182860
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,FPA0000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000020403,FOCAL 2015,136500
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,FPA0000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000020946,FOCAL 2017,172900
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,FPA0000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000022196,FOCAL 2018,525000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,FPA0000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000024343,FOCAL 2021,6375000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77333,Industrias y mercados agroalimentarios,G/716A/77333,FPA0000391,produc agrario-Indust. FOCAL. (FEADER),JCCM/0000024892,FOCAL 2022,5129700
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77337,Industrias y mercados pesqueros,G/716A/77337,FPA0090008,P.O. FONDO EUROPEO MARÍTIMO Y DE PESCA,JCCM/0000025658,FONDO EUROPEO MARÍTIMO PESCA CONV 2023,700000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77351,Proyectos piloto de innovación,G/716A/77351,0000000411,Proyectos piloto de innovación. FEADER,JCCM/0000023653,PROY. PILOTO INNOV. SECTOR AGROALIM 2021,79700
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77351,Proyectos piloto de innovación,G/716A/77351,FPA0000411,Proyectos piloto de innovación. FEADER,JCCM/0000023653,PROY. PILOTO INNOV. SECTOR AGROALIM 2021,16910
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,780,A familias e instituciones sin fin de lucro,78000,A familias e instituciones sin fin de lucro,G/716A/78000,0000001534,"Cooperación agroalimentaria. PDR, FEADER",JCCM/0000024609,CANALES CORTOS DE COMERCIALIZACION 2022,1430
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,780,A familias e instituciones sin fin de lucro,78000,A familias e instituciones sin fin de lucro,G/716A/78000,0000001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,5670
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,780,A familias e instituciones sin fin de lucro,78000,A familias e instituciones sin fin de lucro,G/716A/78000,FPA0001534,"Cooperación agroalimentaria. PDR, FEADER",JCCM/0000024609,CANALES CORTOS DE COMERCIALIZACION 2022,110
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,716A,INDUSTRIAS Y CALIDAD AGROALIMENTARIA,7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,780,A familias e instituciones sin fin de lucro,78000,A familias e instituciones sin fin de lucro,G/716A/78000,FPA0001560,Coop. canales cortos comerc PEPAC,JCCM/0000026226,CANALES CORTOS COMERCIALIZ 2024  PEPAC,11340
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/718A/12000,,,,,18000
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/718A/12008,,,,,4850
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/718A/12100,,,,,10640
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/718A/12101,,,,,19350
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/718A/16000,,,,,12580
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22105,Productos alimenticios,G/718A/22105,,,,,39600
21,"AGRICULTURA, GANADERÍA Y DESARROLLO RURAL",2105,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,21050000,DIRECCIÓN GENERAL DE PRODUC AGROALIMENT Y COOPERAT,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22105,Productos alimenticios,G/718A/22105,0000000250,Leche escolar. FEAGA,,,272000
