#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2022
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024513,"CLIMAT. CONSERV. MUSICA PEDRO ARANAZ, CU",350000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024026,CONST 8+0 UD NUEVO IESO Nº 1 DE UGENA TO,1500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000019958,CONSTRUC. EDIF. CONSERVATORIO MÚSICA AB,200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023094,CONV.AYTO ALMANSA CONSER.MUSICA.JERONIMO,1196480
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023604,"REF. IES CAÑADA REAL, VALMOJADO, TOLEDO",200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024506,"SUST.EDIF TALLERES IES DON BOSCO, AB",300000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023500,"2ª FASE IES EN  OLIAS DEL REY, TOLEDO",1500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000024498,3ªFASE IES FERNANDO DE MENA SOCUELL,50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023832,AMPL AULA POLIVALEN IES LA SISLA SONSECA,200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000024496,AMPL ESCUELA DE ARTE EN TOMELLOSO,180000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023477,"AMPL. 0+6 UDS IES PRINCESA GALIANA, TO",600000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000021120,"AMPLIACION. 3+0 UD IES JL SAMPEDRO, GUAD",500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000022847,CONSTRUCCIÓN IESO EN YELES (TOLEDO),1500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000021859,IES Nº2 EN YUNCOS (TOLEDO),1500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000016670,IES Nº2. TARANCON (CUENCA),926000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000024491,NUEVO  IESO JOSELYN BELL EN YEBES,465000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/422B/62000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023585,REF. IES TORREÓN DEL ALCÁZAR (CR),500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,623,Mobiliario y enseres,62300,Mobiliario y enseres. Activable e inventariable,G/422B/62300,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000003687,EQUIPAMIENTO SECUNDARIA EN  LA REGION,3950000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090003,FCI Compensación,JCCM/0000005338,OBRA RAM SECUNDARIA ALBACETE,214000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090003,FCI Compensación,JCCM/0000005339,OBRAS RAM SECUNDARIA CIUDAD REAL,310000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090003,FCI Compensación,JCCM/0000005916,OBRAS RAM SECUNDARIA CUENCA,130000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090003,FCI Compensación,JCCM/0000005340,OBRAS RAM SECUNDARIA GUADALAJARA,148000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090003,FCI Compensación,JCCM/0000005341,OBRAS RAM SECUNDARIA TOLEDO,298000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000021171,"AMPL. 3+0 UDS. IES BERNARDO B.,VALDEPEÑA",400000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024504,CENTRO INTEGRADO FP IES SAN JOSE (CU),600000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024355,"CONST.CIFP E N IES JUANELO TURRIANO, TO",300000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023475,"ESCUELA SUPERIOR DE ARTE DRAMATICO, (CU)",400000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023592,IES ANTONIO BUERO VALLEJO GU,500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024354,REF IES ARCIPRESTE HITA AZUQ HENARES GU,500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024505,"REF. CIFP VIRGEN DE GRACIA, PUERTOLLANO",600000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023587,REF. CONSERV. PROF MUS PABLO SOROZABAL,300000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000022843,REF. IES CLARA CAMPOAMARO YUNQU. HENARES,800000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000022826,REF. IES MAESTRE DE CALATRAVA C. REAL,500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023602,"REF. IES SAN ISIDRO, TALAVERA DE LA REIN",300000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023591,REF. INTEGRAL  IES LA HONTANILLA TARANCÓ,200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000024502,REF.INST. IES LORENZO HERVAS Y PANDURO,200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000003600,REFORMA EN IES UNIVERSIDAD LABORAL (TO),500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023476,"REFORMA EOI TALAVERA DE LA REINA, TO",2200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000023603,REFORMA ESCUELA DE ARTE DE TOLEDO,500000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000024500,ACC ADAP ESPA INT IES VICENTE CANO ARGAM,110000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023843,ACC ASCEN ASEO IES MELCHOR MACANAZ HELLI,50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023891,ACC ASCEN CONSRVATRIO MUS JAC GUER TOLED,50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023850,ACC ASCEN IES AZUER MANZANARES,50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/422B/63000,FPA0090015,PROGRAMA REACT. UE,JCCM/0000023887,ACC ASCEN IES JUAN ANTONIO CASTR TALAVER,50000
