#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2026
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,421B,FORMACIÓN P. PROFESORADO E INNOVACIÓN EDUCATIVA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17101,Componente general del complemento específico,G/421B/17101,,,,,174150
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,421B,FORMACIÓN P. PROFESORADO E INNOVACIÓN EDUCATIVA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17102,Componente sing complemento específico. Org gobier,G/421B/17102,,,,,71860
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,421B,FORMACIÓN P. PROFESORADO E INNOVACIÓN EDUCATIVA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17105,Complemento específico por formación permanente,G/421B/17105,,,,,46530
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,421B,FORMACIÓN P. PROFESORADO E INNOVACIÓN EDUCATIVA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17148,Complemento por Incapacidad Temporal,G/421B/17148,,,,,12340
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/422A/12001,,,,,1480530
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/422A/12002,,,,,108570
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/422A/12003,,,,,327200
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/422A/12008,,,,,496690
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/422A/12009,,,,,108000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/422A/12100,,,,,1047540
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/422A/12101,,,,,1461240
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/422A/12109,,,,,130000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/422A/13002,,,,,7506620
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/422A/13003,,,,,1307150
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/422A/13004,,,,,3078590
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/422A/13008,,,,,1796630
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/422A/13009,,,,,900000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/422A/13101,,,,,555170
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/422A/13109,,,,,100000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/422A/16000,,,,,81500420
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/422A/16001,,,,,8367850
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17001,Sueldos del Grupo A2 y Grupo B,G/422A/17001,,,,,173683900
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17008,Antigüedad,G/422A/17008,,,,,36377930
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17009,Sustituciones. Retribuciones básicas,G/422A/17009,,,,,11025810
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17100,Complemento de destino,G/422A/17100,,,,,90396750
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17101,Componente general del complemento específico,G/422A/17101,,,,,129339890
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17102,Componente sing complemento específico. Org gobier,G/422A/17102,,,,,13554730
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17105,Complemento específico por formación permanente,G/422A/17105,,,,,39286040
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17108,Otras retribuciones complementarias,G/422A/17108,,,,,2571550
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17109,Sustituciones. Retribuciones complementarias,G/422A/17109,,,,,11775670
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17148,Complemento por Incapacidad Temporal,G/422A/17148,,,,,14034440
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,172,Profesores de religión,17200,Retribuciones básicas,G/422A/17200,,,,,9507200
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,172,Profesores de religión,17201,Retribuciones complementarias,G/422A/17201,,,,,11136080
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,172,Profesores de religión,17208,Otras retribuciones,G/422A/17208,,,,,2703770
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,172,Profesores de religión,17209,Sustituciones,G/422A/17209,,,,,2017250
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422A,EDUCACIÓN INFANTIL Y PRIMARIA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,172,Profesores de religión,17248,Complemento por Incapacidad Temporal,G/422A/17248,,,,,528910
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/422B/12000,,,,,17920
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/422B/12001,,,,,1086770
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/422B/12002,,,,,2907180
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/422B/12003,,,,,1860940
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/422B/12008,,,,,1134060
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/422B/12009,,,,,200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/422B/12100,,,,,3025880
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/422B/12101,,,,,4917470
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/422B/12109,,,,,250000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13001,Sueldos del grupo II,G/422B/13001,,,,,24320
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/422B/13002,,,,,443020
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/422B/13003,,,,,750010
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/422B/13004,,,,,24938440
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/422B/13008,,,,,4435110
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/422B/13009,,,,,800000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/422B/13101,,,,,1269360
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13102,Otros complementos,G/422B/13102,,,,,2830
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/422B/13109,,,,,70000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,151,Gratificaciones,15100,Gratificaciones,G/422B/15100,,,,,60700
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/422B/16000,,,,,112525570
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/422B/16001,,,,,13866540
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS,18040000,D.G. RECURSOS HUMANOS,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17000,Sueldos del Grupo A1 y Grupo A,G/422B/17000,,,,,222744700
