#Sección,Denominación Sección,Órgano Gestor,Denominación Órgano Gestor,Capítulo,Denominación Capítulo,Artículo,Denominación Artículo,Concepto,Denominación Concepto,Subconcepto,Denominación Subconcepto,Derechos Reconocidos
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,610,Venta de viviendas,61000,Venta de viviendas,
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,612,Venta de maquinaria,61200,Venta de maquinaria,293.07
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,615,Venta elementos transport,61500,Venta elementos transport,1224.42
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,617,Venta equip proc informac,61700,Venta equip proc informac,136.17
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,618,Venta de semovientes,61800,Venta de semovientes,995.5
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,619,Venta otras invers reales,61900,Venta otras invers reales,
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias capital,2061470.6
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68001,De inversiones reales,149650.68
21,AGRICULTURA,2102,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,681,De presupuesto corriente,68101,De inversiones reales,1033.3
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,70,DE LA JCCM,700,De la JCCM,70000,De la JCCM,43792.85
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73200,De diversos Ministerios,12509492.22
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73212,Fomento asociac agrario,
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73234,Ind y mercados pesqueros,734518.77
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",734,De OO.AA. estatales,73400,De OO.AA. estatales,88228.29
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,76,DE CORPORACIONES LOCALES,760,De ayuntamientos,76000,De ayuntamientos,4157400
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,76,DE CORPORACIONES LOCALES,760,De ayuntamientos,76001,Fondo de mejora de montes,4162679.89
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,78,DE FAMILIAS E INSTIT. SFL,780,De familias e instit sfl,78000,De familias e instit sfl,362579.94
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,790,FEDER,79001,Anticipos reintegrables Ministerio-FEDER,162089.72
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,791,Fondo de cohesión,79100,Fondo de cohesión,286508
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo euro agrario.FEADER,79200,Fondo europeo Agrario,86487892.52
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo euro agrario.FEADER,79205,Proyecto LIFE,
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,793,FEAGA,79300,FEAGA,72327750.17
21,AGRICULTURA,2102,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,799,Otras transferencias,79900,Otras transferencias,5852124.13
21,AGRICULTURA,2102,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,21325.11
21,AGRICULTURA,2102,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,4600
21,AGRICULTURA,2102,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82003,A concesionarios,
21,AGRICULTURA,2102,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,116281.12
21,AGRICULTURA,2102,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,33224.32
21,AGRICULTURA,2102,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82103,A concesionarios,
21,AGRICULTURA,2102,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,87,REMANENTE DE TESORERÍA,870,Remanente de tesorería,87000,Remanente de tesorería,
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,57479.56
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,311,Derechos matrícula c y s,31100,Derechos matrícula c y s,-69.35
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,312,"Derechos alojam, rest y r",31200,Derechos de alojamiento,45446120.34
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,318,Otros precios públicos,31800,Otros precios públicos,25434.42
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,319,Otros ingresos prest serv,31900,Otros ingresos prest serv,5272.93
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,322,Tasas direc e insp obras,32200,Dirección e inspec. obras,51960.3
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,326,Tasas en materia sanidad,32600,Tasas en materia sanidad,4182390.69
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,107574.86
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,3797392.86
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,381,De presupuesto corriente,38100,De presupuesto corriente,1164106.27
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,130009.02
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,44276.91
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,2733254.38
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39003,Multas salud y prev r lab,114204
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39009,Otros,-252.69
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,93951.24
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,41,DE OO.AA. DE LA JUNTA,410,De OO.AA. de la Junta,41000,De OO.AA. de la Junta,352948.97
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43200,De diversos Ministerios,2669561.37
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43240,Plan nacional de drogas,900288.79
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",434,De OO.AA. estatales,43400,De OO.AA. estatales,60452635.31
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,44,DE LA SEGURIDAD SOCIAL,440,De la Seguridad Social,44000,De la Seguridad Social,167390
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses cuentas bancar,52000,Intereses cuentas bancar,7911.2
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",550,Concesiones administrativ,55000,Concesiones administrativ,5617.36
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",559,Otras concesiones y aprov,55900,Otras concesiones y aprov,36300
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,59,OTROS INGRESOS PATRIMON.,590,Otros ingresos patrimon,59000,Otros ingresos patrimon,-137.43
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,615,Venta elementos transport,61500,Venta elementos transport,8
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias capital,944542.05
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,681,De presupuesto corriente,68100,De transferencias capital,134.95
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,44574.84
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,37811.65
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,182137.93
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,291443.96
27,SANIDAD Y ASUNTOS SOCIALES,2702,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,87,REMANENTE DE TESORERÍA,870,Remanente de tesorería,87000,Remanente de tesorería,
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,319,Otros ingresos prest serv,31900,Otros ingresos prest serv,195.45
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,305.31
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,16589.4
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,381,De presupuesto corriente,38100,De presupuesto corriente,986.2
55,INSTITUTO DE PROMOCIÓN EXTERIOR,5501,INSTITUTO DE PROMOCIÓN EXTERIOR DE C-LM,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses cuentas bancar,52000,Intereses cuentas bancar,741.11
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,322,Tasas direc e insp obras,32200,Dirección e inspec. obras,111202.72
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,1589.27
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,60983.86
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,40.04
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",730,FCI,73000,FCI,1332000
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",733,Otras transferencias,73301,Tarifa trasvase,4073540.74
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,642.87
56,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,5601,AGENCIA DEL AGUA DE CASTILLA-LA MANCHA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,332
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,319,Otros ingresos prest serv,31900,Otros ingresos prest serv,84.76
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,286.33
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,538686.78
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,381,De presupuesto corriente,38100,De presupuesto corriente,39753.14
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,4,TRANSFERENCIAS CORRIENTES,40,DE LA JCCM,400,De la JCCM,40009,Otras transf de la Junta,9280
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43200,De diversos Ministerios,282446
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,4,TRANSFERENCIAS CORRIENTES,46,DE CORPORACIONES LOCALES,461,De diputaciones,46100,De diputaciones,6000
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,499,Otras transferencias,49900,Otras transferencias,102000
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses cuentas bancar,52000,Intereses cuentas bancar,1330.98
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,615,Venta elementos transport,61500,Venta elementos transport,2481
70,INSTITUTO DE LA MUJER,7001,INSTITUTO DE LA MUJER,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,7471.42
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,381183.39
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,311,Derechos matrícula c y s,31100,Derechos matrícula c y s,191.93
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,315,De asistencia sanitaria,31500,Al Sector Público,180561.44
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,315,De asistencia sanitaria,31501,Al Sector Privado,16989662.95
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,315,De asistencia sanitaria,31502,A Ent y o internacionales,200000
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,315,De asistencia sanitaria,31503,A Entidades del sistema,6292310.63
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,319,Otros ingresos prest serv,31900,Otros ingresos prest serv,3652.77
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,322,Tasas direc e insp obras,32200,Dirección e inspec. obras,593180.49
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,326,Tasas en materia sanidad,32600,Tasas en materia sanidad,95231.53
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,111111.76
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,219392.75
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,381,De presupuesto corriente,38100,De presupuesto corriente,89732.97
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,1500.51
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,-1165.89
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,14758.1
61,SESCAM,6102,SECRETARIA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,230682.44
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,40,DE LA JCCM,400,De la JCCM,40001,Formac e invest sanitaria,573100
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,42,DE EE.PP. Y OTROS E. PUB.,421,De entidades públicas de la Junta,42100,De entidades públicas de la Junta,72388.05
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,42,DE EE.PP. Y OTROS E. PUB.,423,De fundaciones públicas regionales,42300,De fundaciones públicas regionales,842575.06
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43200,De diversos Ministerios,33803396.78
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43201,Formac e invest sanitaria,1298296.09
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",434,De OO.AA. estatales,43400,De OO.AA. estatales,584911.8
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,46,DE CORPORACIONES LOCALES,461,De diputaciones,46100,De diputaciones,19301430.39
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,47,DE EMPRESAS PRIVADAS,470,De empresas privadas,47000,De empresas privadas,400886.75
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,48,DE FAMILIAS E INSTIT. SFL,480,De familias e instit sfl,48000,De familias e instit sfl,65869.87
61,SESCAM,6102,SECRETARIA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,499,Otras transferencias,49900,Otras transferencias,57728.62
61,SESCAM,6102,SECRETARIA GENERAL,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses cuentas bancar,52000,Intereses cuentas bancar,55961.13
61,SESCAM,6102,SECRETARIA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",550,Concesiones administrativ,55000,Concesiones administrativ,1638445.77
61,SESCAM,6102,SECRETARIA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",559,Otras concesiones y aprov,55900,Otras concesiones y aprov,99123.6
61,SESCAM,6102,SECRETARIA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias capital,20
61,SESCAM,6102,SECRETARIA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",730,FCI,73000,FCI,6930340
61,SESCAM,6102,SECRETARIA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,790,FEDER,79001,Anticipos reintegrables Ministerio-FEDER,334803.51
61,SESCAM,6102,SECRETARIA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,-410304.36
61,SESCAM,6102,SECRETARIA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,421120.81
61,SESCAM,6102,SECRETARIA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,62959.03
61,SESCAM,6102,SECRETARIA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,3833.16
61,SESCAM,6102,SECRETARIA GENERAL,8,ACTIVOS FINANCIEROS,87,REMANENTE DE TESORERÍA,870,Remanente de tesorería,87000,Remanente de tesorería,
