#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Presupuesto 2023
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,I/39002,,,3200000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,I/39900,,,80000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000121,Lucha contra plagas AGE,150000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000140,Control lechero. AGE,230000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000160,Medidas agroambientales. FEADER,18750
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000191,Plan Nacional Apícola PAC AGE,331250
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000200,Indem.Compes. montaña Red Natura. FEADER,521950
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000211,Razas autóctonas en extinción. AGE,50000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000254,Concentr. parcelaria privada. FEADER,59400
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000257,A.Técnica D. Rural. PDR 2014-2020 FEADER,7630
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000272,Recuperación agricola-ganadera. FEADER,7500
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000330,Estadísticas agrarias. AGE,30000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000369,Bienestar animal. FEADER. PDR 2014-2020,478340
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000370,Lucha enfermedades animales. UE,2352300
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000371,Enfermedades animales. AGE,1692000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000385,Admón. electrónc-Des.Rural-FEADER-EURI,44610
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000406,Red Natura. Compensación Agricola-FEADER,779930
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000411,Proyectos piloto de innovación. FEADER,56530
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000420,Reforestación tierras agrarias. FEADER,824580
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000438,Asistencias técnicas. PAC FEADER,54540
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000678,Agricult. ecológica PDR PAC FEADER 14-20,3337170
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000679,Agroambiente y Clima. PDR FEADER 14-20,1518300
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001453,Calidad alimentaria. FEADER,149990
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001454,Agroproducción-comercialización. FEADER,45000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001455,Formación-Información profesional FEADER,38930
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001512,Asesoramiento E. agrarias. FEADER,15000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001519,Asesoramiento E. Agrarias. FEADER,127500
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001534,"Cooperación agroalimentaria. PDR, FEADER",11260
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001539,Formación agraria directa. FEADER,29950
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001950,Productores Agroalimentarios FEADER,61830
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",436,De otros entes públicos estatales,43600,De otros entes públicos estatales,I/43600,0000000126,Eficiencia energética en agropecuarias,47510
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000160,Medidas agroambientales. FEADER,187500
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000168,AsistenciaTécnica Medida 20 PDR. FEADER,2096040
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000200,Indem.Compes. montaña Red Natura. FEADER,5220050
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000254,Concentr. parcelaria privada. FEADER,594000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000257,A.Técnica D. Rural. PDR 2014-2020 FEADER,76280
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000272,Recuperación agricola-ganadera. FEADER,75000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000369,Bienestar animal. FEADER. PDR 2014-2020,4783860
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000385,Admón. electrónc-Des.Rural-FEADER-EURI,446090
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000406,Red Natura. Compensación Agricola-FEADER,7800070
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000411,Proyectos piloto de innovación. FEADER,1698920
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000420,Reforestación tierras agrarias. FEADER,8246670
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000438,Asistencias técnicas. PAC FEADER,545460
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000679,Agroambiente y Clima. PDR FEADER 14-20,15184650
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001453,Calidad alimentaria. FEADER,1500010
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001454,Agroproducción-comercialización. FEADER,450000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001455,Formación-Información profesional FEADER,1170070
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001512,Asesoramiento E. agrarias. FEADER,150000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001519,Asesoramiento E. Agrarias. FEADER,1275010
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001534,"Cooperación agroalimentaria. PDR, FEADER",338450
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001539,Formación agraria directa. FEADER,900050
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001950,Productores Agroalimentarios FEADER,1858370
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,Fondo europeo agrario de garantía. FEAGA,49309,Otros ingresos FEAGA,I/49309,0000000192,Plan Nacional Apícola. FEAGA,507630
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,Fondo europeo agrario de garantía. FEAGA,49309,Otros ingresos FEAGA,I/49309,0000000233,Programas frutas/hortalizas. PAC. FEAGA,6200000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,Fondo europeo agrario de garantía. FEAGA,49309,Otros ingresos FEAGA,I/49309,0000000250,Leche escolar. FEAGA,273800
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,Fondo europeo agrario de garantía. FEAGA,49309,Otros ingresos FEAGA,I/49309,0000000290,Ayudas al sector vitivinÍcola. FEAGA,34500000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,Fondo europeo agrario de garantía. FEAGA,49309,Otros ingresos FEAGA,I/49309,0000000678,Agricult. ecológica PDR PAC FEADER 14-20,33375330
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,Fondo europeo agrario de garantía. FEAGA,49309,Otros ingresos FEAGA,I/49309,0000001516,Pago Único. FEAGA-Garantía,764000000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,Fondo europeo agrario de garantía. FEAGA,49309,Otros ingresos FEAGA,I/49309,0000001535,Fomento consumo escolar fruta. FEAGA,767700
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES Y APROVECHAMIENTOS ESPECIAL",550,De concesiones administrativas,55000,De concesiones administrativas,I/55000,,,120000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES Y APROVECHAMIENTOS ESPECIAL",551,Aprovechamientos agrícolas y forestales,55100,Aprovechamientos agrícolas y forestales,I/55100,,,15000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias de capital,I/68000,,,600000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,680,De ejercicios cerrados,68001,De inversiones reales,I/68001,,,10000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000000391,produc agrario-Indust. FOCAL. (FEADER),4499550
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000000710,Desarrollo rural LEADER y P.O. FEADER,855600
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001451,Planes de mejora. FEADER,4559550
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001452,Jóvenes agricultores. FEADER,1197840
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001523,"Regadíos, otras infraestructuras. FEADER",809920
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001533,Sostenibilidad. FEADER,4120
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001559,Gestión Informática del PDR. FEADER,38220
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73290,Mecanismo Recuperación y Resiliencia. Next Generat,I/73290,,,21617550
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,79200,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,I/79200,0000000391,produc agrario-Indust. FOCAL. (FEADER),45000450
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,79200,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,I/79200,0000000710,Desarrollo rural LEADER y P.O. FEADER,25715820
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,79200,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,I/79200,0000000711,LEADER. Submedida 19. NEXT GENERATION,20987000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,79200,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,I/79200,0000001451,Planes de mejora. FEADER,45600450
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,79200,Fondo Europeo Agrario de Desarrollo Rural. FEADER.,I/79200,0000001452,Jóvenes agricultores. FEADER,36002160
