#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2023
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/422D/13009,,,,,1200000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/422D/13101,,,,,882360
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/422D/13109,,,,,1300000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/422D/16000,,,,,19707410
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/422D/16000,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR21I3P10,UNIDADES DE ACOMPAÑAMIENTO Y ORIENTACIÓN,41490
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/422D/16001,,,,,1595890
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17000,Sueldos del Grupo A1 y Grupo A,G/422D/17000,,,,,12086890
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17001,Sueldos del Grupo A2 y Grupo B,G/422D/17001,,,,,28167720
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17008,Antigüedad,G/422D/17008,,,,,7672550
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17009,Sustituciones. Retribuciones básicas,G/422D/17009,,,,,3149090
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17100,Complemento de destino,G/422D/17100,,,,,20810480
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17101,Componente general del complemento específico,G/422D/17101,,,,,29744270
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17102,Componente sing complemento específico. Org gobier,G/422D/17102,,,,,2432900
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17105,Complemento específico por formación permanente,G/422D/17105,,,,,7567440
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17108,Otras retribuciones complementarias,G/422D/17108,,,,,1019210
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17109,Sustituciones. Retribuciones complementarias,G/422D/17109,,,,,3187370
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422D,ATENCIÓN A LA DIVERSIDAD,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17148,Complemento por Incapacidad Temporal,G/422D/17148,,,,,3153100
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/422F/12003,,,,,9740
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/422F/12008,,,,,2840
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/422F/12009,,,,,45000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/422F/12100,,,,,4970
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/422F/12101,,,,,6840
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/422F/12109,,,,,35000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/422F/13004,,,,,405460
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/422F/13008,,,,,114370
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/422F/13009,,,,,15000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/422F/13101,,,,,25480
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/422F/16000,,,,,3609800
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/422F/16001,,,,,243760
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17000,Sueldos del Grupo A1 y Grupo A,G/422F/17000,,,,,6649760
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17001,Sueldos del Grupo A2 y Grupo B,G/422F/17001,,,,,2312270
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17008,Antigüedad,G/422F/17008,,,,,1629100
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17009,Sustituciones. Retribuciones básicas,G/422F/17009,,,,,520360
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17100,Complemento de destino,G/422F/17100,,,,,4673570
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17101,Componente general del complemento específico,G/422F/17101,,,,,6081350
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17102,Componente sing complemento específico. Org gobier,G/422F/17102,,,,,777660
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17105,Complemento específico por formación permanente,G/422F/17105,,,,,1460930
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17108,Otras retribuciones complementarias,G/422F/17108,,,,,33630
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17109,Sustituciones. Retribuciones complementarias,G/422F/17109,,,,,546120
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,422F,EDUCACIÓN PERMANENTE DE PERSONAS ADULTAS,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17148,Complemento por Incapacidad Temporal,G/422F/17148,,,,,472960
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/423A/13002,,,,,1238100
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/423A/13003,,,,,632500
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/423A/13004,,,,,205500
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/423A/13008,,,,,323300
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/423A/13009,,,,,120000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/423A/13101,,,,,75970
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/423A/13109,,,,,150000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,151,Gratificaciones,15100,Gratificaciones,G/423A/15100,,,,,59430
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/423A/16000,,,,,742040
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/423A/16001,,,,,8630
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,18040000,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN EDUCATIVA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,423A,PROMOCIÓN EDUCATIVA,1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementarias,17148,Complemento por Incapacidad Temporal,G/423A/17148,,,,,3670
