#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2021
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77318,Reforestación de tierras,G/718A/77318,FPA0000420,Reforestación tierras agrarias. FEADER,JCCM/0000022666,REFOREST Y CREACION SUP FORESTALES 2020,280000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77318,Reforestación de tierras,G/718A/77318,FPA0000420,Reforestación tierras agrarias. FEADER,JCCM/0000023385,REFOREST Y CREACION SUP FORESTALES 2021,1348730
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77341,Actuaciones conservación de la naturaleza,G/718A/77341,,,JCCM/0000023388,AYUDAS PALIATIVAS AVES NECROFAGAS 2021,15000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77341,Actuaciones conservación de la naturaleza,G/718A/77341,,,JCCM/0000023387,CONVOCATORIA LOBO 2021,50000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77341,Actuaciones conservación de la naturaleza,G/718A/77341,0000001533,Sostenibilidad. FEADER,JCCM/0000023386,LOBO PREVENTIVA CONV 2021,49500
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,77,A EMPRESAS PRIVADAS,773,En materia agropecuaria y medioambiental,77341,Actuaciones conservación de la naturaleza,G/718A/77341,FPA0001533,Sostenibilidad. FEADER,JCCM/0000023386,LOBO PREVENTIVA CONV 2021,10500
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,783,En materia agropecuaria y mediambiental,78318,Reforestación de tierras.,G/718A/78318,0000000420,Reforestación tierras agrarias. FEADER,JCCM/0000022434,REF Y CREACIÓN SUPERF. FOR.2021 2033,195820
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2106,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,21060000,DIRECCIÓN GENERAL DE POLITICAS AGROAMBIENTALES,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,,,718A,POLÍTICA AGRARIA COMUNITARIA,7,TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,783,En materia agropecuaria y mediambiental,78318,Reforestación de tierras.,G/718A/78318,FPA0000420,Reforestación tierras agrarias. FEADER,JCCM/0000022434,REF Y CREACIÓN SUPERF. FOR.2021 2033,41540
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/442A/10000,,,,,428960
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,11,PERSONAL EVENTUAL,110,Retribuc básicas y otras remunerac pers eventual,11000,Retribuciones básicas,G/442A/11000,,,,,72220
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,11,PERSONAL EVENTUAL,110,Retribuc básicas y otras remunerac pers eventual,11001,Otras remuneraciones,G/442A/11001,,,,,225630
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/442A/12000,,,,,722140
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/442A/12001,,,,,74930
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/442A/12002,,,,,206290
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/442A/12003,,,,,312160
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/442A/12008,,,,,243690
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/442A/12100,,,,,870350
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/442A/12101,,,,,1579360
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12148,Complemento por Incapacidad Temporal,G/442A/12148,,,,,20000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/442A/13002,,,,,93810
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/442A/13003,,,,,130670
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/442A/13004,,,,,555820
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/442A/13008,,,,,211480
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/442A/13101,,,,,108740
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,151,Gratificaciones,15100,Gratificaciones,G/442A/15100,,,,,2350620
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/442A/16000,,,,,1384150
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/442A/16001,,,,,100000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",162,Gtos y prest scles funcio y otro (exc conce 163..),16206,Seguros,G/442A/16206,,,,,10000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edificios y otras construcciones,20200,Edificios y otras construcciones,G/442A/20200,,,,,2500
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,203,"Maquinaria, instalaciones y utillaje",20300,"Maquinaria, instalaciones y utillaje",G/442A/20300,,,,,2000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,205,Mobiliario y enseres,20500,Mobiliario y enseres,G/442A/20500,,,,,4900
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,209,Cánones,20900,Cánones,G/442A/20900,,,,,600
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",212,Edificios y otras construcciones,21200,Edificios y otras construcciones,G/442A/21200,,,,,250000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",213,"Maquinaria, instalaciones y utillaje",21300,"Maquinaria, instalaciones y utillaje",G/442A/21300,,,,,15000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",214,Elementos de transporte,21400,Elementos de transporte,G/442A/21400,,,,,397800
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",215,Mobiliario y enseres,21500,Mobiliario y enseres,G/442A/21500,,,,,28000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/442A/22000,,,,,155000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22001,"Prensa, revistas, libros y otras publicaciones",G/442A/22001,,,,,10000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22002,Material informático no inventariable,G/442A/22002,,,,,90000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22100,Energía eléctrica,G/442A/22100,,,,,414200
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22101,Agua,G/442A/22101,,,,,29000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22102,Gas,G/442A/22102,,,,,145000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22103,Combustible,G/442A/22103,,,,,391060
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/442A/22109,,,,,112000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22400,Edificios y locales,G/442A/22400,,,,,45000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22500,Locales,G/442A/22500,,,,,22000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/442A/22606,,,,,15000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/442A/22700,,,,,450000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22701,Seguridad,G/442A/22701,,,,,321600
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/442A/23000,,,,,20000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/442A/23001,,,,,10000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,423,Fundaciones Públicas Regionales,42314,Fundación Impulsa Castilla-La Mancha,G/442A/42314,,,JCCM/0000023357,CAMPAÑAS DESARROLLO SOSTENIBLE IMPULSA,321000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/442A/63000,,,JCCM/0000022819,INVERSIÓN DE REPOSICIÓN EDIFICIO SEC 23,200000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario y no laboral,G/442A/82000,,,,,30000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,G/442A/82001,,,,,20000
23,DESARROLLO SOSTENIBLE,2302,SECRETARÍA GENERAL,23020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442A,DIRECCIÓN Y S. GENERALES DE DESARROLLO SOSTENIBLE,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario y no laboral,G/442A/82100,,,,,90000
