#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Presupuesto 2011
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43224,Ayudas previas a la jubilación anticipada,I/43224,0000000070,Jubilación anticipada,292100
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",434,De organismos autónomos estatales,43400,De organismos autónomos estatales,I/43400,0000000012,Primer plan integral de empleo de C-LM,4000000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",434,De organismos autónomos estatales,43400,De organismos autónomos estatales,I/43400,0000000030,Integración lab del minusválido OO.AA.EE,8631310
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",434,De organismos autónomos estatales,43400,De organismos autónomos estatales,I/43400,0000000040,Promoción empleo autónomo. OO.AA.EE,1971840
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",434,De organismos autónomos estatales,43400,De organismos autónomos estatales,I/43400,0000000050,Promoción de la economía social,874980
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",434,De organismos autónomos estatales,43400,De organismos autónomos estatales,I/43400,0000000652,Empleo enclaves laborales,40000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,494,Fondo Social Europeo. FSE,49400,Fondo Social Europeo,I/49400,,,44050000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses de cuentas bancarias,52000,Intereses de cuentas bancarias,I/52000,,,81300
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias de capital,I/68000,,,10000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,681,De presupuesto corriente,68100,De transferencias de capital,I/68100,,,5000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",734,De organismos autónomos estatales,73400,De organismos autónomos estatales,I/73400,0000000040,Promoción empleo autónomo. OO.AA.EE,1481610
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",734,De organismos autónomos estatales,73400,De organismos autónomos estatales,I/73400,0000000050,Promoción de la economía social,67720
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82000,A personal funcionario y no laboral,I/82000,,,113300
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82001,A personal laboral,I/82001,,,3000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82100,A personal funcionario y no laboral,I/82100,,,70200
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82101,A personal laboral,I/82101,,,3000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82105,Otros préstamos y anticipos concedidos,I/82105,,,1000000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",30,VENTA DE BIENES,301,Venta de productos agropecuarios,30100,Venta de productos agropecuarios,I/30100,,,34200
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,I/30900,,,2400
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,319,Otros ingresos por prestación de servicios,31900,Otros ingresos por prestación de servicios,I/31900,,,3150
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,322,Tasas por dirección e inspección de obras,32200,Tasas por dirección e inspección de obras,I/32200,,,128700
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,323,Tasas en materia de agricultura y medio ambiente,32300,Tasas en materia de agricultura,I/32300,,,620000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,323,Tasas en materia de agricultura y medio ambiente,32301,Tasas en materia de medioambiente,I/32301,,,4700000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,329,Otras tasas,32900,Otras tasas,I/32900,,,11700
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,380,De ejercicios cerrados,38000,De ejercicios cerrados,I/38000,,,8478000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,381,De presupuesto corriente,38100,De presupuesto corriente,I/38100,,,248400
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,I/39000,,,298800
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,I/39001,,,67500
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,I/39002,,,3222000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39009,Otros,I/39009,,,49500
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,I/39900,,,4000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000167,Fomento pastoreo ovinocaprino PAC FEADER,648000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000206,Asesoramiento gestión del agua. FEADER,21000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000211,Razas autóctonas en extinción. AGE,90000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000212,Fomento de razas en extensivo (AGE),3300000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000213,Agrup. productores ovino y caprino. AGE,200000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000253,Mejora de la calidad agroalimentaria,430000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000257,A.Técnica D. Rural. PDR 2014-2020 FEADER,37200
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000330,Estadísticas agrarias. AGE,54140
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000370,Lucha enfermedades animales. AGE,1590000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000436,Desarr. sostenible Medio Rural Ley 45/07,1500000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000812,Calidad Ambiental (CALIDAD),900000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000840,Fomento razas autóctonas equinos AGE,45000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001030,Calidad de la leche. AGE,600000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001221,Agrupaciones productores fruto seco AGE,2462500
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001320,Productos ganaderos de calidad,36000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001453,Calidad alimentaria. FEADER,1613720
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001454,Agroproducción-comercialización. FEADER,1641780
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001455,Formación-Información profesional FEADER,489470
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001512,Asesoramiento E. agrarias. FEADER,119400
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001519,Asesoramiento E. Agrarias. FEADER,486000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001522,Bonificación gastos financieros. AGE,1700000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001530,Asesoramiento gestión forestal. FEADER,5940
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001533,Sostenibilidad. FEADER,1490
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001537,Observatorio medio rural,325000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001539,Formación agraria directa. FEADER,176200
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43210,Censos ganaderos y lucha contra plagas,I/43210,0000000120,Censos ganaderos AGE,100000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43210,Censos ganaderos y lucha contra plagas,I/43210,0000000121,Lucha contra plagas AGE,471490
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43211,ATRIAS y campos de ensayo,I/43211,0000000130,Atrias y campos de ensayo AGE,400000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43212,Control lechero,I/43212,0000000140,Control lechero. AGE,388000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43213,Asociación de defensa sanitaria ganadera,I/43213,0000000150,Asoc. de defensa sanitaria ganadera AGE,650000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43214,Medidas agroambientales,I/43214,0000000160,Medidas agroambientales. FEADER,12738250
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43215,Cuota láctea,I/43215,0000000170,Cuota lactea,10000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43216,Cese anticipado,I/43216,0000000180,Cese anticipado. FEADER,1860000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43217,Plan nacional apícola,I/43217,0000000191,Plan Nacional Apícola PAC AGE,148000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43218,Zonas desfavorecidas,I/43218,0000000200,Indem.Compes. montaña Red Natura. FEADER,4803630
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43252,Constitución y funcionamiento agrup de producción,I/43252,0000000231,Agrupación Productores Agrarios MAPA,30000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,48,DE FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,De familias e instituciones sin fin de lucro,48000,De familias e instituciones sin fin de lucro,I/48000,0000000165,Espacios naturales. (LA CAIXA),153900
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000160,Medidas agroambientales. FEADER,27037610
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000167,Fomento pastoreo ovinocaprino PAC FEADER,9720000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000180,Cese anticipado. FEADER,3840000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000200,Indem.Compes. montaña Red Natura. FEADER,10196370
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000206,Asesoramiento gestión del agua. FEADER,315000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000000257,A.Técnica D. Rural. PDR 2014-2020 FEADER,165000
21,AGRICULTURA Y MEDIO AMBIENTE,2102,SECRETARÍA GENERAL TÉCNICA,21020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo europeo agrario de desarrollo rural. FEADER,49200,Fondo europeo agrario de desarrollo rural. FEADER,I/49200,0000001453,Calidad alimentaria. FEADER,3331780
