#Sección,Denominación Sección,Dirección General,Denominación Dirección General,Grupo de Función,Denominación Grupo de Función,Denominación Función,Función,Programa,Denominación Programa,Capítulo,Denominación Capítulo,Artículo,Denominación Artículo,Concepto,Denominación Concepto,Subconcepto,Denominación Subconcepto,Obligado
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,470,A empresas privadas,47000,A empresas privadas,12495.12
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761A,Empleo autónomo hombres,3111805.4
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761B,Empleo autónomo mujeres,5944683.7
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761C,Empleo autónomo discapac,28500
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761D,Autoempleo de hombres,961238.39
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761E,Autoempleo de mujeres,1374413.11
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761F,Autoempleo discapacitados,18000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761M,Aval-Autoempleo hombres,3600
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761N,Aval-Autoempleo mujeres,4800
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761O,Aval-Autoempleo discapac,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761P,Integ laboral discapacita,11330645.68
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4761S,Acción por el empleo,23125
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,47631,Fondo regional coop y SAL,466818.82
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,47639,Rentas de subsistencia,1178957
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,480,A familias e instit sfl,48000,A familias e instit sfl,912250.68
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,4861P,Integ laboral discapacita,3130581.9
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,4861R,Integr laboral inmigrante,117961.26
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,4861S,Acción por el empleo,19800
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,48632,Fondo de ayuda sindical,20509
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,48633,Ay asoc empres econ soc,427993.07
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,48634,Jubilaciones anticipadas,242567.48
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,4863E,Miembros Cons Relac Labor,178404.72
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,606,Equip proces información,60600,Equip proces información,11859
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60902,Aplicaciones informáticas,12206.9
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovil inmaterrial,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,76,A CORPORACIONES LOCALES,766,En mat empleo y formación,76633,Centros iniciat empr econ,265.62
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7761A,Empleo autónomo hombres,239341.08
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7761B,Empleo autónomo mujeres,539607.57
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7761C,Empleo autónomo discapac,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7761D,Autoempleo para hombres,613246.3
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7761E,Autoempleo para mujeres,632037.91
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7761F,Autoempleo discapacitados,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7761P,Integración laboral de personas con disc,857326.5
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,77631,Fondo regional coop y SAL,2630356.46
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,77,A EMPRESAS PRIVADAS,776,En mat empleo y formación,7763A,Subv inver capt fijo coop,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,78,A FAMILIAS E INSTIT. SFL,786,En mat empleo y formación,7861P,Integración laboral de personas con disc,90150
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,7,TRANSFERENC DE CAPITAL,78,A FAMILIAS E INSTIT. SFL,786,En mat empleo y formación,78633,Asoc empresas econ social,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1903,DIRECCIÓN GENERAL TRABAJO E INMIGRACIÓN,3,"SEGUR, PROT Y PROM SOCIAL",32,PROMOCIÓN SOCIAL,322A,FOMENTO DEL AUTOEMPLEO Y,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82105,Otros préstamos y anticip,633867.98
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,58806.07
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,98974.4
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,494220.63
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,25053.25
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,201379.76
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12004,Sueldo agrup profe y Gr E,15357.16
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,116135.5
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12009,Sustituciones,34057.34
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,504674.11
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,913270.61
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,33006.92
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12109,Sustituciones,51153.98
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,15,INCENTIVOS AL RENDIMIENTO,151,Gratificaciones,15100,Gratificaciones,50725.88
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,638210.37
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,34151.92
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22000,Ordinario no inventariabl,885
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22602,Divulgación y campañas,204503.93
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22606,"Reuniones, confer y curs",861.38
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22608,Gtos edición y distribuc,17193.28
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23000,A personal funcionario,4157.94
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,4,TRANSFERENC CORRIENTES,42,A EE.PP. DE JCCM,422,A Universidades públicas,42200,A Universidades públicas,27375.36
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,4,TRANSFERENC CORRIENTES,46,A CORPORACIONES LOCALES,466,En mat empleo y formación,4663F,Formación y ases.segurida,319716.99
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,47637,Implantación serv prevenc,10000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,4,TRANSFERENC CORRIENTES,47,A EMPRESAS PRIVADAS,476,En mat empleo y formación,4763F,Formación y ases.segurida,56443.1
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,4861Q,Planes de asesoramiento,924766.08
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,4863F,Formación y ases.segurida,694304.5
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,486,En mat empleo y formación,4863H,Plan de formación a trabajadores,380000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60902,Aplicaciones informáticas,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60909,Otro inmovil inmaterrial,
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,616,Equip proces información,61600,Equip proces información,1219.41
19,"EMPLEO, IGUALDAD Y JUVENTUD",1904,DIRECCIÓN G. SEGURIDAD Y SALUD LABORAL,3,"SEGUR, PROT Y PROM SOCIAL",31,SEGURIDAD Y PROTEC SOCIAL,315A,PREVENCIÓN DE RIESGOS,7,TRANSFERENC DE CAPITAL,72,A EE.PP. DE JUNTA,722,A Universidades públicas,72200,A Universidades públicas,11444.97
