#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2020
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22614,"Conferencias, cursos y otras colaboraciones",G/711A/22614,,,,,20000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/711A/22700,,,,,1128000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22701,Seguridad,G/711A/22701,,,,,280000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/711A/22706,,,,,65000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/711A/22709,,,,,10000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22730,"Informes, dictámenes y honorarios profesionales",G/711A/22730,,,,,1200
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/711A/23000,,,,,90000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/711A/23001,,,,,20000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",3,GASTOS FINANCIEROS,33,DE DEPÓSITOS FIANZAS Y OTROS,332,Intereses de demora,33200,Intereses de demora,G/711A/33200,,,,,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",3,GASTOS FINANCIEROS,33,DE DEPÓSITOS FIANZAS Y OTROS,332,Intereses de demora,33210,Intereses de demora. Sentencias judiciales firmes,G/711A/33210,,,,,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",4,TRANSFERENCIAS CORRIENTES,43,"A LA A. DEL ESTADO, OO.AA., EE.PP. Y OTROS ENTES P",430,"A la AA.EE., OO.AA, empresas púb y otros entes púb",43000,"A la AA.EE., OO.AA, empresas púb y otros entes púb",G/711A/43000,,,JCCM/0000018764,CORRESPONSABILIDAD FINANCIERA PRODUCCIÓN,500000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/711A/48000,,,JCCM/0000022724,AYUDAS OPAS 2020,500000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/711A/48000,,,JCCM/0000021204,CONVOCATORIA AYUDAS OPAS 2016,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/711A/62000,,,JCCM/0000000081,INVERSIÓN NUEVA,180000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,621,"Maquinaria, instalaciones y utillaje",62100,Maquinaria. Activable e inventariable,G/711A/62100,,,JCCM/0000000081,INVERSIÓN NUEVA,500000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,622,Elementos de transporte,62200,Elementos de transporte,G/711A/62200,,,JCCM/0000000081,INVERSIÓN NUEVA,150000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,623,Mobiliario y enseres,62300,Mobiliario y enseres. Activable e inventariable,G/711A/62300,,,JCCM/0000000081,INVERSIÓN NUEVA,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,624,Equipos para procesos de información,62400,Equip procesos informa. Activable e inventariable,G/711A/62400,,,JCCM/0000011749,PROYECTOS DE INFORMÁTICA,120000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/711A/63000,,,JCCM/0000000021,INVERSIÓNES DE REPOSICIÓN,500000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,631,"Maquinaria, instalaciones y utillaje",63100,Maquinaria. Activable e inventariable,G/711A/63100,,,JCCM/0000000021,INVERSIÓNES DE REPOSICIÓN,50000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,633,Mobiliario y enseres,63300,Mobiliario y enseres. Activable e inventariable,G/711A/63300,,,JCCM/0000000021,INVERSIÓNES DE REPOSICIÓN,80000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario y no laboral,G/711A/82000,,,,,20000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,G/711A/82001,,,,,4600
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario y no laboral,G/711A/82100,,,,,90000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",711A,"DIRECCIÓN Y S.G. DE AGRICULTURA, AGUA Y DES.RURAL.",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,G/711A/82101,,,,,73000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/718A/22706,,,,,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,,,JCCM/0000020691,ENCOM. GESTION CONJUNTA GEACAM 16-18,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,,,JCCM/0000021937,ENCOM. GESTIÓN CONJUNTA GEACAM 18-20,1100000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,0000000438,Asistencias técnicas. PAC FEADER,JCCM/0000020691,ENCOM. GESTION CONJUNTA GEACAM 16-18,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,0000000438,Asistencias técnicas. PAC FEADER,JCCM/0000021937,ENCOM. GESTIÓN CONJUNTA GEACAM 18-20,360000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,0000000438,Asistencias técnicas. PAC FEADER,JCCM/0000021336,ENCOMIENDA APOYO TECNICO DESARROLLO RURA,190000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,FPA0000438,Asistencias técnicas. PAC FEADER,JCCM/0000020691,ENCOM. GESTION CONJUNTA GEACAM 16-18,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,FPA0000438,Asistencias técnicas. PAC FEADER,JCCM/0000021937,ENCOM. GESTIÓN CONJUNTA GEACAM 18-20,77670
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,420,A empresas públicas de la Junta,42003,"Gestión Ambiental de Castilla-La Mancha, S.A.",G/718A/42003,FPA0000438,Asistencias técnicas. PAC FEADER,JCCM/0000021336,ENCOMIENDA APOYO TECNICO DESARROLLO RURA,39000
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,43,"A LA A. DEL ESTADO, OO.AA., EE.PP. Y OTROS ENTES P",433,En materia agropecuaria y medioambiental,4331S,Sistema de información geográfica,G/718A/4331S,,,JCCM/0000020960,CONVENIO TELEDETECCIÓN 2017,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL",718A,POLÍTICA AGRARIA COMUNITARIA,4,TRANSFERENCIAS CORRIENTES,43,"A LA A. DEL ESTADO, OO.AA., EE.PP. Y OTROS ENTES P",433,En materia agropecuaria y medioambiental,4331S,Sistema de información geográfica,G/718A/4331S,,,JCCM/0000022093,CONVENIO TELEDETECCIÓN 2018,573620
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/531A/12000,,,,,64030
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/531A/12001,,,,,98530
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/531A/12002,,,,,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/531A/12003,,,,,9140
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/531A/12008,,,,,27420
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/531A/12100,,,,,96700
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/531A/12101,,,,,147860
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/531A/13002,,,,,21570
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/531A/13003,,,,,112650
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",2103,DIRECCIÓN GENERAL DE DESARROLLO RURAL,21030000,DIRECCIÓN GENERAL DE DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/531A/13004,,,,,16970
